,train,test
0,0.458984375,0.4468683792372881
1,0.5827858664772727,0.5715704449152542
2,0.5123845880681818,0.5056276483050848
3,0.6737393465909091,0.6339049258474576
4,0.7088512073863636,0.6850172139830508
5,0.7403675426136364,0.7066671080508474
6,0.7327769886363636,0.6967359639830508
7,0.7838245738636364,0.7162672139830508
8,0.8061967329545454,0.716598252118644
9,0.8191139914772727,0.7148106461864406
10,0.8441938920454546,0.720504502118644
11,0.8576438210227273,0.7261983580508474
12,0.8946644176136364,0.7261983580508474
13,0.9059392755681818,0.7125264830508474
14,0.9248934659090909,0.7148106461864406
15,0.9278231534090909,0.7395391949152542
16,0.9385653409090909,0.7336798199152542
17,0.9504616477272727,0.7501324152542374
18,0.9485529119318182,0.741988877118644
19,0.9587624289772727,0.7362950211864406
20,0.9697265625,0.7382481461864406
21,0.9560546875,0.7148106461864406
22,0.97509765625,0.7284825211864406
23,0.97998046875,0.7362950211864406
24,0.98193359375,0.7343418961864406
25,0.98681640625,0.7359639830508474
26,0.990234375,0.7519200211864406
27,0.98583984375,0.7384136652542374
28,0.99365234375,0.7306011652542374
29,0.9951171875,0.7402012711864406
30,0.99560546875,0.742485434322034
31,0.9970703125,0.736129502118644
32,0.99853515625,0.7421543961864406
33,0.99853515625,0.7524165783898304
34,0.99853515625,0.746391684322034
35,0.99853515625,0.7421543961864406
36,0.9990234375,0.7442730402542374
37,0.9990234375,0.7442730402542374
38,0.9990234375,0.746391684322034
39,0.99951171875,0.742485434322034
40,0.99951171875,0.750297934322034
41,0.99951171875,0.7520855402542374
42,0.99951171875,0.7559917902542374
43,0.99951171875,0.7520855402542374
44,0.99951171875,0.752251059322034
45,0.99951171875,0.752251059322034
46,0.99951171875,0.750297934322034
47,0.99951171875,0.752251059322034
48,0.99951171875,0.752251059322034
49,0.99951171875,0.752251059322034
