,train,test
0,0.6018229166666667,0.6061342592592592
1,0.6084635416666667,0.6076967592592593
2,0.6088541666666667,0.6051504629629629
3,0.6084635416666667,0.6076967592592593
4,0.6084635416666667,0.6076967592592593
5,0.6084635416666667,0.6076967592592593
6,0.6447916666666667,0.634837962962963
7,0.6768229166666667,0.6199074074074075
8,0.7022135416666667,0.6695023148148148
9,0.7173177083333333,0.6591435185185185
10,0.723828125,0.6622685185185185
11,0.751953125,0.6576967592592593
12,0.770703125,0.7016203703703704
13,0.8009114583333334,0.6875578703703704
14,0.7809895833333333,0.6850115740740741
15,0.8243489583333334,0.669212962962963
16,0.8506510416666666,0.679861111111111
17,0.8709635416666666,0.6815972222222222
18,0.8821614583333334,0.6994791666666667
19,0.892578125,0.6825810185185185
20,0.90390625,0.6947916666666667
21,0.91875,0.680150462962963
22,0.916015625,0.6588541666666667
23,0.8951822916666666,0.6335648148148147
24,0.917578125,0.6923611111111111
25,0.9462239583333334,0.672337962962963
26,0.953515625,0.6777199074074074
27,0.967578125,0.6780092592592593
28,0.962890625,0.6839699074074075
29,0.968359375,0.6662037037037037
30,0.97578125,0.6733217592592593
31,0.976953125,0.681423611111111
32,0.97421875,0.6907986111111111
33,0.979296875,0.6714699074074074
34,0.982421875,0.679861111111111
35,0.98515625,0.6508680555555555
36,0.984765625,0.672048611111111
37,0.9875,0.6530092592592592
38,0.988671875,0.6530092592592592
39,0.989453125,0.6532986111111111
40,0.990625,0.661400462962963
41,0.98984375,0.6726273148148147
42,0.98984375,0.6835648148148148
43,0.9890625,0.678587962962963
44,0.990234375,0.6733217592592593
45,0.991796875,0.6608217592592592
46,0.991796875,0.6592592592592592
47,0.9921875,0.6608217592592592
48,0.9921875,0.6592592592592592
49,0.9921875,0.6576967592592593
