,train,test
0,0.5690264917695473,0.5710227272727272
1,0.6976112397119342,0.6928030303030304
2,0.7735018004115226,0.7648358585858586
3,0.7915702160493827,0.758459595959596
4,0.8036747685185186,0.7694444444444444
5,0.8430587705761317,0.7986742424242425
6,0.8644868827160495,0.8088068181818182
7,0.8704025205761317,0.8041666666666667
8,0.8809799382716049,0.791445707070707
9,0.895190329218107,0.807354797979798
10,0.9073431069958848,0.8108270202020202
11,0.9142875514403292,0.8197916666666667
12,0.9226948302469135,0.8151515151515151
13,0.9221000514403292,0.8047348484848484
14,0.934252829218107,0.8131313131313131
15,0.9365837191358024,0.8041666666666667
16,0.9314879115226338,0.7940340909090909
17,0.9532375257201645,0.8059027777777777
18,0.9552469135802468,0.8163194444444444
19,0.960181970164609,0.811395202020202
20,0.9555201903292182,0.8090909090909091
21,0.9651170267489712,0.8111111111111111
22,0.9681552211934156,0.8059027777777777
23,0.9684284979423867,0.8076388888888889
24,0.9684284979423867,0.8076388888888889
