,train,test
0,0.5681584362139918,0.5658143939393939
1,0.6949588477366255,0.658080808080808
2,0.7216435185185186,0.6951073232323233
3,0.7665091306584362,0.7124684343434343
4,0.7850115740740741,0.7147727272727272
5,0.8388792438271605,0.7515151515151515
6,0.8532021604938271,0.758175505050505
7,0.8776684670781892,0.7865214646464647
8,0.8949170524691357,0.7868055555555555
9,0.9141750257201645,0.7969381313131314
10,0.914014274691358,0.7830492424242425
11,0.9213927469135802,0.7703282828282828
12,0.9308288323045267,0.7862373737373738
13,0.9416795267489712,0.773800505050505
14,0.9533982767489712,0.7665719696969697
15,0.9644097222222222,0.7845012626262626
16,0.9645222479423867,0.7755366161616162
17,0.9694573045267489,0.773800505050505
18,0.9742316100823045,0.7792929292929293
19,0.9803079989711934,0.7845012626262626
20,0.9816100823045267,0.7882575757575758
21,0.9823173868312757,0.7850694444444444
22,0.9833461934156378,0.7862373737373738
23,0.9876864711934156,0.7807449494949494
24,0.9894225823045267,0.7714962121212121
25,0.9911586934156378,0.7723484848484848
26,0.9950649434156378,0.7720643939393939
27,0.9941968878600823,0.7720643939393939
28,0.9941968878600823,0.7842171717171716
29,0.9937628600823045,0.7769886363636364
30,0.9963670267489712,0.7720643939393939
31,0.9968010545267489,0.7775568181818182
32,0.9972350823045267,0.7778409090909091
33,0.9976691100823045,0.773800505050505
34,0.9976691100823045,0.7723484848484848
35,0.9986979166666666,0.7726325757575758
36,0.9986979166666666,0.776104797979798
37,0.9991319444444444,0.7726325757575758
38,0.9982638888888888,0.773800505050505
39,0.9991319444444444,0.7743686868686869
40,0.9991319444444444,0.7708964646464647
41,0.9991319444444444,0.7706123737373738
42,0.9995659722222222,0.7706123737373738
43,0.9995659722222222,0.7671401515151515
44,0.9995659722222222,0.7703282828282828
45,0.9995659722222222,0.7668560606060606
46,1.0,0.7685921717171716
47,1.0,0.773800505050505
48,1.0,0.773800505050505
49,1.0,0.7755366161616162
