,train,test
0,0.41779924059787854,0.4184027777777778
1,0.6280210342333655,0.5833333333333334
2,0.6473677073288332,0.6041666666666666
3,0.6686430207328833,0.6163194444444444
4,0.6931352459016393,0.6527777777777778
5,0.7446736378977821,0.6684027777777778
6,0.7561400072324012,0.6579861111111112
7,0.7621820756991321,0.6163194444444444
8,0.8099987945998072,0.6770833333333334
9,0.7842408992285438,0.6770833333333334
10,0.8472230593056895,0.6770833333333334
11,0.8563916345226614,0.6822916666666666
12,0.8780361017357763,0.6909722222222222
13,0.8881237945998072,0.6909722222222222
14,0.9116290983606558,0.6840277777777778
15,0.9281506147540983,0.6684027777777778
16,0.9341926832208294,0.6475694444444444
17,0.9434064609450337,0.6736111111111112
18,0.9535393563162969,0.6822916666666666
19,0.9507594021215043,0.6493055555555556
20,0.9608922974927675,0.6753472222222222
21,0.965510486981678,0.6597222222222222
22,0.9617888138862102,0.6701388888888888
23,0.971462150433944,0.6597222222222222
24,0.9751612222757956,0.6597222222222222
25,0.9801937680810028,0.671875
26,0.9806759281581485,0.6423611111111112
27,0.9829737222757956,0.6684027777777778
28,0.9857310752169721,0.6649305555555556
29,0.9857536764705882,0.6666666666666666
30,0.9880514705882353,0.6614583333333334
31,0.9875919117647058,0.6701388888888888
32,0.9898897058823529,0.6440972222222222
33,0.9917279411764706,0.640625
34,0.9917279411764706,0.6597222222222222
35,0.9921875,0.6631944444444444
36,0.9921875,0.6597222222222222
37,0.9935661764705882,0.6701388888888888
38,0.9940257352941176,0.6701388888888888
39,0.9926470588235294,0.6788194444444444
40,0.9926470588235294,0.6736111111111112
41,0.9944852941176471,0.6805555555555556
42,0.9940257352941176,0.6788194444444444
43,0.9940257352941176,0.65625
44,0.9944852941176471,0.6475694444444444
45,0.9949448529411765,0.6579861111111112
46,0.9954044117647058,0.6684027777777778
47,0.9949448529411765,0.6684027777777778
48,0.9949448529411765,0.6684027777777778
49,0.9949448529411765,0.6684027777777778
