,train,test
0,0.6163441051136364,0.6568458686440678
1,0.7193270596590909,0.695113877118644
2,0.7383700284090909,0.7187168961864406
3,0.748046875,0.7149761652542374
4,0.7532404119318182,0.7148106461864406
