,train,test
0,0.32054924242424243,0.3111496913580247
1,0.6794507575757576,0.6888503086419753
2,0.7760416666666666,0.7721836419753086
3,0.7803030303030303,0.7860725308641975
4,0.7755681818181818,0.777391975308642
5,0.796875,0.8034336419753086
6,0.7807765151515151,0.7860725308641975
7,0.8096590909090909,0.7982253086419753
8,0.8087121212121212,0.793016975308642
9,0.8224431818181818,0.8173225308641975
10,0.8352272727272727,0.8138503086419753
11,0.8451704545454546,0.8296682098765432
12,0.8494318181818182,0.8121141975308642
13,0.8631628787878788,0.8279320987654322
14,0.8797348484848485,0.8227237654320988
15,0.890625,0.8227237654320988
16,0.8882575757575758,0.8157793209876544
17,0.8958333333333334,0.8331404320987654
18,0.9053030303030303,0.826195987654321
19,0.9133522727272727,0.810570987654321
20,0.9242424242424242,0.8175154320987654
21,0.9223484848484849,0.8157793209876544
22,0.9275568181818182,0.8175154320987654
23,0.9384469696969697,0.8296682098765432
24,0.9370265151515151,0.8175154320987654
25,0.9498106060606061,0.8192515432098766
26,0.9455492424242424,0.8157793209876544
27,0.9460227272727273,0.8140432098765432
28,0.9573863636363636,0.8296682098765432
29,0.9446022727272727,0.8070987654320988
30,0.9678030303030303,0.8348765432098766
31,0.962594696969697,0.82445987654321
32,0.9730113636363636,0.841820987654321
33,0.9715909090909091,0.8366126543209877
34,0.9767992424242424,0.8279320987654322
35,0.9725378787878788,0.8209876543209877
36,0.9763257575757576,0.8140432098765432
37,0.9777462121212122,0.826195987654321
38,0.978219696969697,0.8192515432098766
39,0.9815340909090909,0.8209876543209877
40,0.9810606060606061,0.8175154320987654
41,0.9857954545454546,0.8227237654320988
42,0.9848484848484849,0.8175154320987654
43,0.9857954545454546,0.8192515432098766
44,0.9895833333333334,0.8175154320987654
45,0.990530303030303,0.8157793209876544
46,0.9900568181818182,0.8209876543209877
47,0.9891098484848485,0.8209876543209877
48,0.9886363636363636,0.8227237654320988
49,0.9895833333333334,0.8209876543209877
