,train,test
0,0.5685924639917695,0.5658143939393939
1,0.6705407664609053,0.6450441919191919
2,0.6735146604938271,0.6491161616161616
3,0.7155671296296297,0.6762941919191919
4,0.7642264660493827,0.7092803030303031
5,0.7575070730452675,0.6951073232323233
6,0.7814268261316872,0.7280934343434343
7,0.8076292438271605,0.7477588383838384
8,0.8115354938271605,0.7260732323232324
9,0.8432195216049383,0.7723484848484848
10,0.8469650205761317,0.7526830808080809
11,0.8288966049382717,0.7656881313131314
12,0.8724601337448559,0.7749368686868687
13,0.8543434927983539,0.7668560606060606
14,0.8801118827160495,0.7868055555555555
15,0.8858024691358025,0.7767045454545455
16,0.8827160493827161,0.7778409090909091
17,0.8691004372427984,0.7677083333333333
18,0.8938882458847738,0.7795770202020202
19,0.9046907150205761,0.7784090909090909
20,0.9196084104938271,0.789709595959596
21,0.9267136059670782,0.8006944444444444
22,0.934252829218107,0.7899936868686869
23,0.9243827160493827,0.791445707070707
24,0.9368569958847738,0.809375
25,0.9442836934156378,0.7763888888888889
26,0.9435281635802468,0.7859532828282828
27,0.9477559156378601,0.7795770202020202
28,0.9473218878600823,0.7888257575757576
29,0.9525302211934156,0.7847853535353536
30,0.9539448302469135,0.7905618686868687
31,0.9672871656378601,0.7847853535353536
32,0.9553594393004116,0.7827651515151515
33,0.9612107767489712,0.7795770202020202
34,0.956983024691358,0.7850694444444444
35,0.9742316100823045,0.7845012626262626
36,0.9710326646090535,0.7969381313131314
37,0.9745048868312757,0.7862373737373738
38,0.9794399434156378,0.7827651515151515
39,0.975806970164609,0.7966540404040404
40,0.9771090534979423,0.7966540404040404
41,0.9785718878600823,0.8001262626262626
42,0.9822048611111112,0.7946338383838384
43,0.9794399434156378,0.7966540404040404
44,0.9771090534979423,0.7931818181818182
45,0.9839409722222222,0.8018623737373738
46,0.984375,0.7949179292929293
47,0.9835069444444444,0.7966540404040404
48,0.9835069444444444,0.7949179292929293
49,0.9848090277777778,0.791445707070707
