,train,test
0,0.4726032188317253,0.4685664044757248
1,0.4824252537580362,0.47586842834476484
2,0.6207765490845609,0.6044696986184768
3,0.6555085130122911,0.6035289375149757
4,0.6812348990053105,0.6094277074036626
5,0.710837522129638,0.6661347330139237
6,0.7085462566715991,0.6412158076549977
7,0.7458208432690112,0.6631666439719097
8,0.7652846364330015,0.6637195660778828
9,0.7633625297338471,0.6583963469507287
10,0.7368687470554467,0.635649309783561
11,0.789350135201743,0.6755538133963099
12,0.7814887627894317,0.6814199559996974
13,0.8069022533881184,0.6688246102106044
14,0.826937102785937,0.662428137313995
15,0.829139406314643,0.6747019676000359
16,0.8389223018640074,0.6864545959533518
17,0.8450482851664411,0.6844172322864637
18,0.8578178969020359,0.6950800424382796
19,0.8554766256169795,0.6964173869886988
20,0.8674790986002238,0.6993025525246294
21,0.8618221591767207,0.690745173693959
22,0.8691109211240761,0.6945115058893938
23,0.8687543308396749,0.6915687033302548
24,0.8726313966884492,0.6876574728885885
25,0.8726313966884492,0.6876574728885885
26,0.8726313966884492,0.6876574728885885
27,0.8726313966884492,0.6876574728885885
28,0.8726313966884492,0.6876574728885885
29,0.8726313966884492,0.6876574728885885
30,0.8726313966884492,0.6876574728885885
31,0.8726313966884492,0.6876574728885885
32,0.8726313966884492,0.6876574728885885
33,0.8726313966884492,0.6876574728885885
34,0.8726313966884492,0.6876574728885885
35,0.8726313966884492,0.6876574728885885
36,0.8726313966884492,0.6876574728885885
37,0.8726313966884492,0.6876574728885885
38,0.8726313966884492,0.6876574728885885
39,0.8726313966884492,0.6876574728885885
40,0.8726313966884492,0.6876574728885885
41,0.8726313966884492,0.6876574728885885
42,0.8726313966884492,0.6876574728885885
43,0.8726313966884492,0.6876574728885885
44,0.8726313966884492,0.6876574728885885
45,0.8726313966884492,0.6876574728885885
46,0.8726313966884492,0.6876574728885885
47,0.8726313966884492,0.6876574728885885
48,0.8726313966884492,0.6876574728885885
49,0.8726313966884492,0.6876574728885885
